  0.0000000e+000	  1.0000000e+000	
  1.0020040e-003	  9.9799700e-001	
  2.0040080e-003	  9.9599600e-001	
  3.0060120e-003	  9.9399701e-001	
  4.0080160e-003	  9.9200003e-001	
  5.0100200e-003	  9.9000506e-001	
  6.0120240e-003	  9.8801210e-001	
  7.0140281e-003	  9.8602114e-001	
  8.0160321e-003	  9.8403219e-001	
  9.0180361e-003	  9.8204525e-001	
  1.0020040e-002	  9.8006032e-001	
  1.1022044e-002	  9.7807740e-001	
  1.2024048e-002	  9.7609648e-001	
  1.3026052e-002	  9.7411757e-001	
  1.4028056e-002	  9.7214067e-001	
  1.5030060e-002	  9.7016578e-001	
  1.6032064e-002	  9.6819290e-001	
  1.7034068e-002	  9.6622202e-001	
  1.8036072e-002	  9.6425316e-001	
  1.9038076e-002	  9.6228630e-001	
  2.0040080e-002	  9.6032144e-001	
  2.1042084e-002	  9.5835860e-001	
  2.2044088e-002	  9.5639777e-001	
  2.3046092e-002	  9.5443894e-001	
  2.4048096e-002	  9.5248212e-001	
  2.5050100e-002	  9.5052731e-001	
  2.6052104e-002	  9.4857450e-001	
  2.7054108e-002	  9.4662371e-001	
  2.8056112e-002	  9.4467492e-001	
  2.9058116e-002	  9.4272814e-001	
  3.0060120e-002	  9.4078337e-001	
  3.1062124e-002	  9.3884061e-001	
  3.2064128e-002	  9.3689985e-001	
  3.3066132e-002	  9.3496110e-001	
  3.4068136e-002	  9.3302437e-001	
  3.5070140e-002	  9.3108963e-001	
  3.6072144e-002	  9.2915691e-001	
  3.7074148e-002	  9.2722620e-001	
  3.8076152e-002	  9.2529749e-001	
  3.9078156e-002	  9.2337079e-001	
  4.0080160e-002	  9.2144610e-001	
  4.1082164e-002	  9.1952342e-001	
  4.2084168e-002	  9.1760274e-001	
  4.3086172e-002	  9.1568407e-001	
  4.4088176e-002	  9.1376741e-001	
  4.5090180e-002	  9.1185276e-001	
  4.6092184e-002	  9.0994012e-001	
  4.7094188e-002	  9.0802949e-001	
  4.8096192e-002	  9.0612086e-001	
  4.9098196e-002	  9.0421424e-001	
  5.0100200e-002	  9.0230963e-001	
  5.1102204e-002	  9.0040703e-001	
  5.2104208e-002	  8.9850643e-001	
  5.3106212e-002	  8.9660784e-001	
  5.4108216e-002	  8.9471127e-001	
  5.5110220e-002	  8.9281670e-001	
  5.6112224e-002	  8.9092413e-001	
  5.7114228e-002	  8.8903358e-001	
  5.8116232e-002	  8.8714503e-001	
  5.9118236e-002	  8.8525849e-001	
  6.0120240e-002	  8.8337396e-001	
  6.1122244e-002	  8.8149144e-001	
  6.2124248e-002	  8.7961093e-001	
  6.3126253e-002	  8.7773242e-001	
  6.4128257e-002	  8.7585592e-001	
  6.5130261e-002	  8.7398143e-001	
  6.6132265e-002	  8.7210895e-001	
  6.7134269e-002	  8.7023847e-001	
  6.8136273e-002	  8.6837001e-001	
  6.9138277e-002	  8.6650355e-001	
  7.0140281e-002	  8.6463910e-001	
  7.1142285e-002	  8.6277666e-001	
  7.2144289e-002	  8.6091622e-001	
  7.3146293e-002	  8.5905779e-001	
  7.4148297e-002	  8.5720138e-001	
  7.5150301e-002	  8.5534697e-001	
  7.6152305e-002	  8.5349456e-001	
  7.7154309e-002	  8.5164417e-001	
  7.8156313e-002	  8.4979578e-001	
  7.9158317e-002	  8.4794941e-001	
  8.0160321e-002	  8.4610504e-001	
  8.1162325e-002	  8.4426267e-001	
  8.2164329e-002	  8.4242232e-001	
  8.3166333e-002	  8.4058397e-001	
  8.4168337e-002	  8.3874764e-001	
  8.5170341e-002	  8.3691331e-001	
  8.6172345e-002	  8.3508098e-001	
  8.7174349e-002	  8.3325067e-001	
  8.8176353e-002	  8.3142236e-001	
