  0.0000000e+000	  1.0000000e+000	
  1.0020040e-003	  9.9899800e-001	
  2.0040080e-003	  9.9799599e-001	
  3.0060120e-003	  9.9699399e-001	
  4.0080160e-003	  9.9599198e-001	
  5.0100200e-003	  9.9498998e-001	
  6.0120240e-003	  9.9398798e-001	
  7.0140281e-003	  9.9298597e-001	
  8.0160321e-003	  9.9198397e-001	
  9.0180361e-003	  9.9098196e-001	
  1.0020040e-002	  9.8997996e-001	
  1.1022044e-002	  9.8897796e-001	
  1.2024048e-002	  9.8797595e-001	
  1.3026052e-002	  9.8697395e-001	
  1.4028056e-002	  9.8597194e-001	
  1.5030060e-002	  9.8496994e-001	
  1.6032064e-002	  9.8396794e-001	
  1.7034068e-002	  9.8296593e-001	
  1.8036072e-002	  9.8196393e-001	
  1.9038076e-002	  9.8096192e-001	
  2.0040080e-002	  9.7995992e-001	
  2.1042084e-002	  9.7895792e-001	
  2.2044088e-002	  9.7795591e-001	
  2.3046092e-002	  9.7695391e-001	
  2.4048096e-002	  9.7595190e-001	
  2.5050100e-002	  9.7494990e-001	
  2.6052104e-002	  9.7394790e-001	
  2.7054108e-002	  9.7294589e-001	
  2.8056112e-002	  9.7194389e-001	
  2.9058116e-002	  9.7094188e-001	
  3.0060120e-002	  9.6993988e-001	
  3.1062124e-002	  9.6893788e-001	
  3.2064128e-002	  9.6793587e-001	
  3.3066132e-002	  9.6693387e-001	
  3.4068136e-002	  9.6593186e-001	
  3.5070140e-002	  9.6492986e-001	
  3.6072144e-002	  9.6392786e-001	
  3.7074148e-002	  9.6292585e-001	
  3.8076152e-002	  9.6192385e-001	
  3.9078156e-002	  9.6092184e-001	
  4.0080160e-002	  9.5991984e-001	
  4.1082164e-002	  9.5891784e-001	
  4.2084168e-002	  9.5791583e-001	
  4.3086172e-002	  9.5691383e-001	
  4.4088176e-002	  9.5591182e-001	
  4.5090180e-002	  9.5490982e-001	
  4.6092184e-002	  9.5390782e-001	
  4.7094188e-002	  9.5290581e-001	
  4.8096192e-002	  9.5190381e-001	
  4.9098196e-002	  9.5090180e-001	
  5.0100200e-002	  9.4989980e-001	
  5.1102204e-002	  9.4889780e-001	
  5.2104208e-002	  9.4789579e-001	
  5.3106212e-002	  9.4689379e-001	
  5.4108216e-002	  9.4589178e-001	
  5.5110220e-002	  9.4488978e-001	
  5.6112224e-002	  9.4388778e-001	
  5.7114228e-002	  9.4288577e-001	
  5.8116232e-002	  9.4188377e-001	
